sale_id,transaction_id,product_sku,quantity,unit_price,line_total
872,316,6,1,5.99,5.99
873,317,19,1,13.49,13.49
874,317,26,1,13.83,13.83
875,317,33,1,38.86,38.86
876,317,52,1,38.39,38.39
877,318,11,1,22.5,22.5
878,318,12,1,27.99,27.99
879,318,56,1,28.74,28.74
880,318,4,1,12.99,12.99
881,319,17,1,16.99,16.99
882,319,11,1,22.5,22.5
883,319,36,1,22.86,22.86
884,319,2,2,15.99,31.98
885,320,7,1,11.99,11.99
886,320,8,1,9.99,9.99
887,320,18,1,29.99,29.99
888,321,7,1,11.99,11.99
889,321,8,2,9.99,19.98
890,322,5,2,13.5,27.0
891,322,6,1,5.99,5.99
892,323,11,2,22.5,45.0
893,323,12,1,27.99,27.99
894,323,41,1,30.04,30.04
895,324,44,1,28.42,28.42
896,325,37,1,11.29,11.29
897,325,16,1,19.5,19.5
898,325,9,1,8.99,8.99
899,326,15,1,42.5,42.5
900,326,16,1,19.5,19.5
901,326,23,1,39.03,39.03
902,327,15,1,42.5,42.5
903,327,16,1,19.5,19.5
904,327,59,1,15.87,15.87
905,327,11,1,22.5,22.5
906,328,11,2,22.5,45.0
907,328,12,2,27.99,55.98
908,328,55,2,27.65,55.3
909,329,11,1,22.5,22.5
910,329,12,1,27.99,27.99
911,330,7,1,11.99,11.99
912,330,8,1,9.99,9.99
913,331,7,1,11.99,11.99
914,331,8,1,9.99,9.99
915,332,7,1,11.99,11.99
916,332,8,1,9.99,9.99
917,333,1,1,14.99,14.99
918,333,2,1,15.99,15.99
919,333,7,1,11.99,11.99
920,334,17,1,16.99,16.99
921,334,18,1,29.99,29.99
922,335,15,1,42.5,42.5
923,335,16,1,19.5,19.5
924,335,36,2,22.86,45.72
925,336,9,1,8.99,8.99
926,336,10,1,3.99,3.99
927,337,9,1,8.99,8.99
928,337,10,1,3.99,3.99
929,337,39,1,37.2,37.2
930,338,1,1,14.99,14.99
931,338,2,1,15.99,15.99
932,338,15,2,42.5,85.0
933,338,24,1,18.78,18.78
934,339,19,1,13.49,13.49
935,339,11,1,22.5,22.5
936,339,48,1,28.04,28.04
937,339,55,2,27.65,55.3
938,340,3,1,19.99,19.99
939,340,4,1,12.99,12.99
940,340,10,2,3.99,7.98
941,341,7,1,11.99,11.99
942,341,8,1,9.99,9.99
943,342,1,1,14.99,14.99
944,342,2,1,15.99,15.99
945,343,7,1,11.99,11.99
946,343,8,1,9.99,9.99
947,343,29,1,23.18,23.18
948,343,33,1,38.86,38.86
949,344,19,2,13.49,26.98
950,344,11,1,22.5,22.5
951,344,28,1,28.62,28.62
952,344,60,1,14.49,14.49
953,345,11,1,22.5,22.5
954,345,12,1,27.99,27.99
955,345,9,1,8.99,8.99
956,345,60,1,14.49,14.49
957,346,35,1,9.29,9.29
958,346,44,1,28.42,28.42
959,346,24,1,18.78,18.78
960,347,5,1,13.5,13.5
961,347,6,2,5.99,11.98
962,347,7,1,11.99,11.99
963,348,28,1,28.62,28.62
964,348,3,1,19.99,19.99
965,349,50,1,25.24,25.24
966,350,23,1,39.03,39.03
967,350,22,1,22.23,22.23
968,350,55,1,27.65,27.65
969,351,14,2,18.99,37.98
970,351,19,1,13.49,13.49
971,351,31,1,10.4,10.4
972,352,5,1,13.5,13.5
973,352,6,1,5.99,5.99
974,353,1,1,14.99,14.99
975,353,2,1,15.99,15.99
976,354,11,1,22.5,22.5
977,354,12,1,27.99,27.99
978,354,58,1,34.35,34.35
979,354,37,1,11.29,11.29
980,355,7,1,11.99,11.99
981,355,8,1,9.99,9.99
982,355,46,1,27.91,27.91
983,356,13,1,39.99,39.99
984,356,14,1,18.99,18.99
985,357,4,1,12.99,12.99
986,357,12,1,27.99,27.99
987,357,47,1,29.24,29.24
988,358,7,1,11.99,11.99
989,358,8,2,9.99,19.98
990,359,46,1,27.91,27.91
991,359,19,1,13.49,13.49
992,360,9,1,8.99,8.99
993,360,10,1,3.99,3.99
994,360,55,1,27.65,27.65
995,360,26,2,13.83,27.66
996,361,11,1,22.5,22.5
997,361,12,1,27.99,27.99
998,361,48,1,28.04,28.04
999,361,56,1,28.74,28.74
1000,362,1,2,14.99,29.98
1001,362,2,2,15.99,31.98
1002,363,55,1,27.65,27.65
1003,364,7,1,11.99,11.99
1004,364,8,1,9.99,9.99
1005,364,52,1,38.39,38.39
1006,364,38,1,37.1,37.1
1007,365,19,1,13.49,13.49
1008,365,55,1,27.65,27.65
1009,365,18,2,29.99,59.98
1010,365,53,1,11.4,11.4
1011,366,1,1,14.99,14.99
1012,366,2,1,15.99,15.99
1013,367,54,1,30.8,30.8
1014,367,60,2,14.49,28.98
1015,367,39,1,37.2,37.2
1016,367,44,1,28.42,28.42
1017,368,19,1,13.49,13.49
1018,368,59,1,15.87,15.87
1019,368,53,1,11.4,11.4
1020,369,3,1,19.99,19.99
1021,369,4,1,12.99,12.99
1022,370,11,2,22.5,45.0
1023,370,12,2,27.99,55.98
1024,370,27,1,15.74,15.74
1025,371,1,1,14.99,14.99
1026,371,2,1,15.99,15.99
1027,371,24,2,18.78,37.56
1028,371,12,1,27.99,27.99
1029,372,11,2,22.5,45.0
1030,372,12,2,27.99,55.98
1031,372,20,1,39.48,39.48
1032,372,5,2,13.5,27.0
1033,373,15,1,42.5,42.5
1034,373,49,1,35.55,35.55
1035,374,29,1,23.18,23.18
1036,374,1,1,14.99,14.99
1037,374,20,1,39.48,39.48
1038,375,19,2,13.49,26.98
1039,375,11,1,22.5,22.5
1040,376,11,1,22.5,22.5
1041,376,12,1,27.99,27.99
1042,376,2,1,15.99,15.99
1043,377,11,1,22.5,22.5
1044,377,12,1,27.99,27.99
1045,378,1,1,14.99,14.99
1046,378,2,1,15.99,15.99
1047,378,50,1,25.24,25.24
1048,379,17,1,16.99,16.99
1049,379,18,1,29.99,29.99
1050,380,5,1,13.5,13.5
1051,380,6,1,5.99,5.99
1052,380,15,1,42.5,42.5
1053,381,13,1,39.99,39.99
1054,381,14,1,18.99,18.99
1055,382,13,1,39.99,39.99
1056,382,14,1,18.99,18.99
1057,382,12,1,27.99,27.99
1058,382,6,1,5.99,5.99
1059,383,1,1,14.99,14.99
1060,383,2,1,15.99,15.99
1061,383,3,1,19.99,19.99
1062,384,14,1,18.99,18.99
1063,384,60,1,14.49,14.49
1064,384,17,1,16.99,16.99
1065,385,7,1,11.99,11.99
1066,385,8,1,9.99,9.99
1067,385,17,1,16.99,16.99
1068,386,1,1,14.99,14.99
1069,386,2,1,15.99,15.99
1070,386,26,1,13.83,13.83
1071,387,3,2,19.99,39.98
1072,387,4,1,12.99,12.99
1073,387,59,1,15.87,15.87
1074,388,11,1,22.5,22.5
1075,388,12,1,27.99,27.99
1076,388,35,1,9.29,9.29
1077,389,7,1,11.99,11.99
1078,389,8,1,9.99,9.99
1079,389,44,1,28.42,28.42
1080,390,3,2,19.99,39.98
1081,390,4,1,12.99,12.99
1082,391,13,1,39.99,39.99
1083,391,14,1,18.99,18.99
1084,391,18,1,29.99,29.99
1085,391,21,1,15.35,15.35
1086,392,9,2,8.99,17.98
1087,392,10,1,3.99,3.99
1088,392,6,1,5.99,5.99
1089,393,13,1,39.99,39.99
1090,393,14,1,18.99,18.99
1091,393,27,1,15.74,15.74
1092,394,1,1,14.99,14.99
1093,395,17,1,16.99,16.99
1094,395,18,2,29.99,59.98
1095,395,16,1,19.5,19.5
1096,396,41,1,30.04,30.04
1097,396,2,1,15.99,15.99
1098,396,15,1,42.5,42.5
1099,397,9,1,8.99,8.99
1100,397,10,1,3.99,3.99
1101,397,51,1,12.04,12.04
1102,398,3,1,19.99,19.99
1103,398,4,1,12.99,12.99
1104,398,36,1,22.86,22.86
1105,398,47,2,29.24,58.48
1106,399,3,1,19.99,19.99
1107,399,4,1,12.99,12.99
1108,399,26,1,13.83,13.83
1109,400,56,1,28.74,28.74
1110,401,14,1,18.99,18.99
1111,401,3,1,19.99,19.99
1112,401,5,1,13.5,13.5
1113,402,7,1,11.99,11.99
1114,402,8,1,9.99,9.99
1115,402,38,1,37.1,37.1
1116,403,3,1,19.99,19.99
1117,403,4,1,12.99,12.99
1118,403,33,1,38.86,38.86
1119,403,16,1,19.5,19.5
1120,404,1,1,14.99,14.99
1121,404,2,1,15.99,15.99
1122,404,22,1,22.23,22.23
1123,404,47,1,29.24,29.24
1124,405,3,1,19.99,19.99
1125,405,4,1,12.99,12.99
1126,405,14,1,18.99,18.99
1127,405,5,1,13.5,13.5
1128,406,17,1,16.99,16.99
1129,406,18,1,29.99,29.99
1130,407,3,1,19.99,19.99
1131,407,4,1,12.99,12.99
1132,408,19,1,13.49,13.49
1133,408,11,1,22.5,22.5
1134,408,10,2,3.99,7.98
1135,409,5,1,13.5,13.5
1136,410,5,1,13.5,13.5
1137,410,6,1,5.99,5.99
1138,411,1,1,14.99,14.99
1139,411,2,1,15.99,15.99
1140,412,25,1,8.73,8.73
1141,413,11,1,22.5,22.5
1142,413,12,1,27.99,27.99
1143,413,5,1,13.5,13.5
1144,414,11,2,22.5,45.0
1145,414,12,1,27.99,27.99
1146,415,5,1,13.5,13.5
1147,415,6,1,5.99,5.99
1148,415,22,1,22.23,22.23
1149,416,11,1,22.5,22.5
1150,416,12,1,27.99,27.99
1151,417,11,1,22.5,22.5
1152,417,12,1,27.99,27.99
1153,417,54,1,30.8,30.8
1154,418,1,1,14.99,14.99
1155,418,2,1,15.99,15.99
1156,418,26,1,13.83,13.83
1157,419,15,1,42.5,42.5
1158,419,16,1,19.5,19.5
1159,419,41,1,30.04,30.04
1160,420,5,1,13.5,13.5
1161,420,6,1,5.99,5.99
1162,420,36,1,22.86,22.86
1163,421,15,1,42.5,42.5
1164,421,16,2,19.5,39.0
1165,422,16,1,19.5,19.5
1166,422,50,1,25.24,25.24
1167,422,23,1,39.03,39.03
1168,422,32,1,36.58,36.58
1169,423,24,1,18.78,18.78
1170,423,34,1,25.39,25.39
1171,423,29,1,23.18,23.18
1172,423,44,1,28.42,28.42
1173,424,11,1,22.5,22.5
1174,424,12,1,27.99,27.99
1175,424,41,1,30.04,30.04
1176,425,13,1,39.99,39.99
1177,425,14,1,18.99,18.99
1178,425,42,1,24.34,24.34
1179,426,11,1,22.5,22.5
1180,426,44,2,28.42,56.84
1181,426,39,1,37.2,37.2
1182,427,15,1,42.5,42.5
1183,427,16,1,19.5,19.5
1184,427,20,1,39.48,39.48
1185,427,25,1,8.73,8.73
1186,428,9,1,8.99,8.99
1187,428,10,1,3.99,3.99
1188,429,9,1,8.99,8.99
1189,429,10,1,3.99,3.99
1190,430,17,1,16.99,16.99
1191,430,18,1,29.99,29.99
1192,430,47,1,29.24,29.24
1193,431,9,2,8.99,17.98
1194,431,10,1,3.99,3.99
1195,431,48,1,28.04,28.04
1196,432,3,1,19.99,19.99
1197,432,4,1,12.99,12.99
1198,432,7,1,11.99,11.99
1199,433,17,2,16.99,33.98
1200,433,18,1,29.99,29.99
1201,433,26,1,13.83,13.83
1202,433,8,1,9.99,9.99
1203,434,3,1,19.99,19.99
1204,434,4,1,12.99,12.99
1205,435,11,1,22.5,22.5
1206,435,12,1,27.99,27.99
1207,435,30,1,21.42,21.42
1208,436,5,1,13.5,13.5
1209,436,6,1,5.99,5.99
1210,436,48,1,28.04,28.04
1211,436,25,1,8.73,8.73
1212,437,3,1,19.99,19.99
1213,437,4,1,12.99,12.99
1214,437,29,1,23.18,23.18
1215,437,44,1,28.42,28.42
1216,438,7,1,11.99,11.99
1217,438,8,1,9.99,9.99
1218,438,23,1,39.03,39.03
1219,439,9,1,8.99,8.99
1220,439,10,1,3.99,3.99
1221,439,34,1,25.39,25.39
1222,439,4,1,12.99,12.99
1223,440,9,1,8.99,8.99
1224,440,10,1,3.99,3.99
1225,441,15,1,42.5,42.5
1226,441,16,1,19.5,19.5
1227,441,35,1,9.29,9.29
1228,441,48,1,28.04,28.04
1229,442,15,2,42.5,85.0
1230,442,16,1,19.5,19.5
1231,442,58,1,34.35,34.35
1232,442,51,1,12.04,12.04
1233,443,18,1,29.99,29.99
1234,444,9,1,8.99,8.99
1235,444,10,1,3.99,3.99
1236,444,59,1,15.87,15.87
1237,445,38,1,37.1,37.1
1238,445,46,1,27.91,27.91
1239,445,39,1,37.2,37.2
1240,446,18,1,29.99,29.99
1241,446,37,1,11.29,11.29
1242,446,14,1,18.99,18.99
1243,447,3,2,19.99,39.98
1244,447,4,1,12.99,12.99
1245,448,13,1,39.99,39.99
1246,448,14,1,18.99,18.99
1247,448,60,1,14.49,14.49
1248,448,1,2,14.99,29.98
1249,449,13,1,39.99,39.99
1250,449,14,1,18.99,18.99
1251,450,9,2,8.99,17.98
1252,450,10,1,3.99,3.99
1253,450,22,1,22.23,22.23
1254,451,19,1,13.49,13.49
1255,451,11,1,22.5,22.5
1256,451,30,1,21.42,21.42
1257,452,17,1,16.99,16.99
1258,452,18,1,29.99,29.99
1259,453,9,2,8.99,17.98
1260,453,10,1,3.99,3.99
1261,453,11,1,22.5,22.5
1262,454,11,1,22.5,22.5
1263,454,12,1,27.99,27.99
1264,455,11,1,22.5,22.5
1265,455,12,1,27.99,27.99
1266,455,16,1,19.5,19.5
1267,456,7,1,11.99,11.99
1268,456,8,1,9.99,9.99
1269,457,11,1,22.5,22.5
1270,457,12,1,27.99,27.99
1271,458,3,1,19.99,19.99
1272,458,4,1,12.99,12.99
1273,458,6,1,5.99,5.99
1274,458,60,1,14.49,14.49
1275,459,11,1,22.5,22.5
1276,459,43,1,25.2,25.2
1277,459,51,1,12.04,12.04
1278,459,8,1,9.99,9.99
1279,460,7,1,11.99,11.99
1280,460,8,1,9.99,9.99
1281,460,17,1,16.99,16.99
1282,460,18,1,29.99,29.99
1283,461,13,1,39.99,39.99
1284,461,14,1,18.99,18.99
1285,461,1,1,14.99,14.99
1286,461,20,1,39.48,39.48
1287,462,11,1,22.5,22.5
1288,462,12,1,27.99,27.99
1289,463,16,1,19.5,19.5
1290,463,23,1,39.03,39.03
1291,463,53,1,11.4,11.4
1292,464,5,1,13.5,13.5
1293,464,6,2,5.99,11.98
1294,465,9,1,8.99,8.99
1295,465,10,1,3.99,3.99
1296,465,50,1,25.24,25.24
1297,466,3,1,19.99,19.99
1298,466,4,1,12.99,12.99
1299,467,3,1,19.99,19.99
1300,467,4,1,12.99,12.99
1301,468,1,1,14.99,14.99
1302,468,2,1,15.99,15.99
1303,469,14,1,18.99,18.99
1304,469,51,2,12.04,24.08
1305,469,31,1,10.4,10.4
1306,470,5,1,13.5,13.5
1307,470,6,1,5.99,5.99
1308,471,9,1,8.99,8.99
1309,471,10,1,3.99,3.99
1310,471,30,1,21.42,21.42
1311,472,3,1,19.99,19.99
1312,472,4,1,12.99,12.99
1313,472,27,1,15.74,15.74
1314,472,58,1,34.35,34.35
1315,473,11,1,22.5,22.5
1316,473,21,1,15.35,15.35
1317,474,9,1,8.99,8.99
1318,474,10,1,3.99,3.99
1319,474,29,1,23.18,23.18
1320,475,15,2,42.5,85.0
1321,475,16,1,19.5,19.5
1322,475,39,1,37.2,37.2
1323,475,37,1,11.29,11.29
1324,476,58,2,34.35,68.7
1325,476,37,1,11.29,11.29
1326,476,21,1,15.35,15.35
1327,477,49,1,35.55,35.55
1328,478,7,1,11.99,11.99
1329,478,8,1,9.99,9.99
1330,478,53,1,11.4,11.4
1331,478,31,1,10.4,10.4
1332,479,44,1,28.42,28.42
1333,479,39,1,37.2,37.2
1334,479,7,1,11.99,11.99
1335,479,12,1,27.99,27.99
1336,480,15,1,42.5,42.5
1337,480,16,1,19.5,19.5
1338,480,19,1,13.49,13.49
1339,481,5,1,13.5,13.5
1340,481,6,1,5.99,5.99
1341,482,1,1,14.99,14.99
1342,482,2,1,15.99,15.99
1343,483,5,1,13.5,13.5
1344,483,6,1,5.99,5.99
1345,483,52,2,38.39,76.78
1346,484,11,2,22.5,45.0
1347,484,12,1,27.99,27.99
1348,484,8,1,9.99,9.99
1349,485,30,1,21.42,21.42
1350,485,32,1,36.58,36.58
1351,485,37,2,11.29,22.58
1352,485,34,1,25.39,25.39
1353,486,11,1,22.5,22.5
1354,486,12,1,27.99,27.99
1355,486,42,1,24.34,24.34
1356,486,38,2,37.1,74.2
1357,487,1,1,14.99,14.99
1358,487,2,1,15.99,15.99
1359,488,11,1,22.5,22.5
1360,488,12,1,27.99,27.99
1361,488,48,1,28.04,28.04
1362,489,13,1,39.99,39.99
1363,489,14,1,18.99,18.99
1364,489,30,1,21.42,21.42
1365,489,11,1,22.5,22.5
1366,490,9,1,8.99,8.99
1367,490,10,1,3.99,3.99
1368,491,5,1,13.5,13.5
1369,491,6,1,5.99,5.99
1370,491,12,1,27.99,27.99
1371,491,42,1,24.34,24.34
1372,492,18,2,29.99,59.98
1373,492,57,1,28.98,28.98
1374,492,42,1,24.34,24.34
1375,493,7,1,11.99,11.99
1376,493,8,1,9.99,9.99
1377,494,11,2,22.5,45.0
1378,494,12,1,27.99,27.99
1379,494,45,1,33.62,33.62
1380,495,9,1,8.99,8.99
1381,495,10,2,3.99,7.98
1382,495,11,1,22.5,22.5
1383,496,15,1,42.5,42.5
1384,496,16,1,19.5,19.5
1385,496,33,1,38.86,38.86
1386,497,13,1,39.99,39.99
1387,497,33,1,38.86,38.86
1388,497,8,1,9.99,9.99
1389,498,44,1,28.42,28.42
1390,499,1,1,14.99,14.99
1391,499,2,1,15.99,15.99
1392,499,33,1,38.86,38.86
1393,500,7,1,11.99,11.99
1394,500,20,2,39.48,78.96
1395,500,33,2,38.86,77.72
1396,500,6,1,5.99,5.99
1397,501,3,1,19.99,19.99
1398,501,4,1,12.99,12.99
1399,502,17,1,16.99,16.99
1400,502,18,1,29.99,29.99
1401,502,27,1,15.74,15.74
1402,503,9,1,8.99,8.99
1403,504,1,1,14.99,14.99
1404,504,2,2,15.99,31.98
1405,504,34,2,25.39,50.78
1406,505,1,2,14.99,29.98
1407,505,2,1,15.99,15.99
1408,506,9,1,8.99,8.99
1409,506,10,1,3.99,3.99
1410,506,8,1,9.99,9.99
1411,506,23,1,39.03,39.03
1412,507,1,1,14.99,14.99
1413,507,2,1,15.99,15.99
1414,508,7,1,11.99,11.99
1415,508,8,1,9.99,9.99
1416,508,52,2,38.39,76.78
1417,509,1,2,14.99,29.98
1418,509,2,2,15.99,31.98
1419,510,17,1,16.99,16.99
1420,510,18,1,29.99,29.99
1421,511,7,2,11.99,23.98
1422,511,8,1,9.99,9.99
1423,511,26,1,13.83,13.83
1424,512,9,2,8.99,17.98
1425,512,10,1,3.99,3.99
1426,512,42,1,24.34,24.34
1427,512,38,1,37.1,37.1
1428,513,9,1,8.99,8.99
1429,513,10,1,3.99,3.99
1430,513,54,1,30.8,30.8
1431,513,52,1,38.39,38.39
1432,514,9,1,8.99,8.99
1433,514,10,1,3.99,3.99
1434,514,11,1,22.5,22.5
1435,515,9,1,8.99,8.99
1436,515,10,1,3.99,3.99
1437,515,18,1,29.99,29.99
1438,516,1,1,14.99,14.99
1439,516,2,1,15.99,15.99
1440,517,51,1,12.04,12.04
1441,517,44,1,28.42,28.42
1442,518,20,1,39.48,39.48
1443,518,2,1,15.99,15.99
1444,519,17,1,16.99,16.99
1445,519,58,1,34.35,34.35
1446,519,33,1,38.86,38.86
1447,520,11,1,22.5,22.5
1448,520,12,1,27.99,27.99
1449,520,37,1,11.29,11.29
1450,521,7,1,11.99,11.99
1451,521,8,1,9.99,9.99
1452,521,20,1,39.48,39.48
1453,521,17,1,16.99,16.99
1454,522,9,1,8.99,8.99
1455,522,10,1,3.99,3.99
1456,522,37,1,11.29,11.29
1457,522,26,1,13.83,13.83
1458,523,3,1,19.99,19.99
1459,523,4,1,12.99,12.99
1460,524,11,1,22.5,22.5
1461,524,12,1,27.99,27.99
1462,525,9,1,8.99,8.99
1463,525,10,1,3.99,3.99
1464,525,54,1,30.8,30.8
1465,526,3,1,19.99,19.99
1466,526,4,1,12.99,12.99
1467,527,18,1,29.99,29.99
1468,527,48,1,28.04,28.04
1469,527,28,1,28.62,28.62
1470,527,17,1,16.99,16.99
1471,528,5,1,13.5,13.5
1472,528,6,1,5.99,5.99
1473,529,19,1,13.49,13.49
1474,529,11,1,22.5,22.5
1475,529,17,1,16.99,16.99
1476,530,11,1,22.5,22.5
1477,530,12,1,27.99,27.99
1478,530,45,1,33.62,33.62
1479,531,9,1,8.99,8.99
1480,531,10,1,3.99,3.99
1481,531,35,1,9.29,9.29
1482,532,5,1,13.5,13.5
1483,532,6,1,5.99,5.99
1484,532,14,1,18.99,18.99
1485,533,5,1,13.5,13.5
1486,533,6,2,5.99,11.98
1487,533,55,1,27.65,27.65
1488,534,5,1,13.5,13.5
1489,534,6,1,5.99,5.99
1490,534,29,1,23.18,23.18
1491,534,32,1,36.58,36.58
1492,535,13,1,39.99,39.99
1493,535,14,1,18.99,18.99
1494,535,54,1,30.8,30.8
1495,535,55,1,27.65,27.65
1496,536,30,1,21.42,21.42
1497,536,17,1,16.99,16.99
1498,537,4,1,12.99,12.99
1499,538,55,1,27.65,27.65
1500,538,44,1,28.42,28.42
1501,538,31,2,10.4,20.8
1502,538,41,1,30.04,30.04
1503,539,7,1,11.99,11.99
1504,539,8,1,9.99,9.99
1505,540,17,1,16.99,16.99
1506,540,18,1,29.99,29.99
1507,540,54,1,30.8,30.8
1508,541,1,1,14.99,14.99
1509,541,2,1,15.99,15.99
1510,542,59,1,15.87,15.87
1511,542,9,2,8.99,17.98
1512,542,36,1,22.86,22.86
1513,543,5,1,13.5,13.5
1514,543,6,1,5.99,5.99
1515,544,15,1,42.5,42.5
1516,544,16,1,19.5,19.5
1517,544,52,1,38.39,38.39
1518,545,9,1,8.99,8.99
1519,545,10,1,3.99,3.99
1520,545,15,1,42.5,42.5
1521,546,9,1,8.99,8.99
1522,546,10,1,3.99,3.99
1523,546,26,1,13.83,13.83
1524,546,53,1,11.4,11.4
1525,547,5,1,13.5,13.5
1526,547,6,1,5.99,5.99
1527,547,40,1,38.33,38.33
1528,547,12,1,27.99,27.99
1529,548,15,1,42.5,42.5
1530,548,16,1,19.5,19.5
1531,549,3,1,19.99,19.99
1532,549,4,1,12.99,12.99
1533,549,10,1,3.99,3.99
1534,549,2,1,15.99,15.99
1535,550,13,1,39.99,39.99
1536,550,14,1,18.99,18.99
1537,550,15,1,42.5,42.5
1538,550,47,1,29.24,29.24
1539,551,3,1,19.99,19.99
1540,551,4,2,12.99,25.98
1541,552,15,1,42.5,42.5
1542,552,16,1,19.5,19.5
1543,552,59,1,15.87,15.87
1544,552,55,1,27.65,27.65
1545,553,3,1,19.99,19.99
1546,553,4,1,12.99,12.99
1547,553,37,1,11.29,11.29
1548,553,49,1,35.55,35.55
1549,554,7,1,11.99,11.99
1550,554,8,1,9.99,9.99
1551,555,5,1,13.5,13.5
1552,555,6,1,5.99,5.99
1553,555,55,1,27.65,27.65
1554,555,60,1,14.49,14.49
1555,556,9,1,8.99,8.99
1556,556,10,1,3.99,3.99
1557,557,1,1,14.99,14.99
1558,557,2,1,15.99,15.99
1559,557,49,1,35.55,35.55
1560,557,32,1,36.58,36.58
1561,558,5,1,13.5,13.5
1562,558,6,2,5.99,11.98
1563,559,17,1,16.99,16.99
1564,559,18,1,29.99,29.99
1565,559,48,1,28.04,28.04
1566,560,13,1,39.99,39.99
1567,560,14,2,18.99,37.98
1568,560,17,1,16.99,16.99
1569,561,11,1,22.5,22.5
1570,561,12,1,27.99,27.99
1571,562,1,1,14.99,14.99
1572,562,2,1,15.99,15.99
1573,562,55,1,27.65,27.65
1574,562,45,1,33.62,33.62
1575,563,11,1,22.5,22.5
1576,563,12,1,27.99,27.99
1577,563,22,1,22.23,22.23
1578,564,47,1,29.24,29.24
1579,564,8,1,9.99,9.99
1580,565,11,1,22.5,22.5
1581,565,12,2,27.99,55.98
1582,565,26,1,13.83,13.83
1583,565,28,1,28.62,28.62
1584,566,1,1,14.99,14.99
1585,566,2,1,15.99,15.99
1586,566,58,1,34.35,34.35
1587,566,40,1,38.33,38.33
1588,567,1,1,14.99,14.99
1589,567,2,1,15.99,15.99
1590,568,11,1,22.5,22.5
1591,568,12,1,27.99,27.99
1592,568,33,1,38.86,38.86
1593,569,53,2,11.4,22.8
1594,569,31,1,10.4,10.4
1595,570,11,1,22.5,22.5
1596,570,12,1,27.99,27.99
1597,570,16,1,19.5,19.5
1598,571,9,1,8.99,8.99
1599,571,10,1,3.99,3.99
1600,572,7,1,11.99,11.99
1601,572,8,1,9.99,9.99
1602,572,27,1,15.74,15.74
1603,573,7,2,11.99,23.98
1604,573,8,1,9.99,9.99
1605,573,14,1,18.99,18.99
1606,573,4,1,12.99,12.99
1607,574,3,1,19.99,19.99
1608,574,4,1,12.99,12.99
1609,574,41,1,30.04,30.04
1610,574,52,1,38.39,38.39
1611,575,11,2,22.5,45.0
1612,575,12,1,27.99,27.99
1613,575,26,1,13.83,13.83
1614,576,9,1,8.99,8.99
1615,576,10,1,3.99,3.99
1616,576,57,1,28.98,28.98
1617,577,11,1,22.5,22.5
1618,577,12,1,27.99,27.99
1619,577,34,1,25.39,25.39
1620,577,37,1,11.29,11.29
1621,578,7,1,11.99,11.99
1622,578,8,1,9.99,9.99
1623,579,9,1,8.99,8.99
1624,579,10,1,3.99,3.99
1625,580,32,1,36.58,36.58
1626,581,17,1,16.99,16.99
1627,581,18,1,29.99,29.99
1628,581,41,1,30.04,30.04
1629,582,11,1,22.5,22.5
1630,582,12,1,27.99,27.99
1631,582,5,2,13.5,27.0
1632,583,3,1,19.99,19.99
1633,583,4,1,12.99,12.99
1634,583,45,1,33.62,33.62
1635,583,5,1,13.5,13.5
1636,584,13,1,39.99,39.99
1637,584,14,1,18.99,18.99
1638,584,33,1,38.86,38.86
1639,584,32,1,36.58,36.58
1640,585,1,1,14.99,14.99
1641,585,2,1,15.99,15.99
1642,586,9,1,8.99,8.99
1643,586,10,1,3.99,3.99
1644,587,1,2,14.99,29.98
1645,587,2,2,15.99,31.98
1646,588,15,1,42.5,42.5
1647,588,16,1,19.5,19.5
1648,589,19,1,13.49,13.49
1649,589,47,1,29.24,29.24
1650,589,52,1,38.39,38.39
1651,589,28,1,28.62,28.62
1652,590,14,2,18.99,37.98
1653,590,40,1,38.33,38.33
1654,591,9,1,8.99,8.99
1655,591,10,1,3.99,3.99
1656,591,8,1,9.99,9.99
1657,592,11,2,22.5,45.0
1658,592,40,1,38.33,38.33
1659,592,42,1,24.34,24.34
1660,592,59,1,15.87,15.87
1661,593,11,1,22.5,22.5
1662,593,33,1,38.86,38.86
1663,593,60,1,14.49,14.49
1664,593,44,1,28.42,28.42
1665,594,3,1,19.99,19.99
1666,594,4,1,12.99,12.99
1667,595,7,1,11.99,11.99
1668,595,8,1,9.99,9.99
1669,596,32,1,36.58,36.58
1670,596,24,2,18.78,37.56
1671,596,47,1,29.24,29.24
1672,597,13,2,39.99,79.98
1673,597,14,1,18.99,18.99
1674,598,1,1,14.99,14.99
1675,598,2,1,15.99,15.99
1676,599,13,1,39.99,39.99
1677,599,14,1,18.99,18.99
1678,600,9,1,8.99,8.99
1679,600,10,1,3.99,3.99
1680,601,15,1,42.5,42.5
1681,601,16,1,19.5,19.5
1682,601,46,1,27.91,27.91
1683,601,24,1,18.78,18.78
1684,602,11,1,22.5,22.5
1685,602,12,1,27.99,27.99
1686,602,55,1,27.65,27.65
1687,602,5,1,13.5,13.5
1688,603,16,1,19.5,19.5
1689,603,40,1,38.33,38.33
1690,603,15,1,42.5,42.5
1691,603,58,1,34.35,34.35
1692,604,3,1,19.99,19.99
1693,604,4,1,12.99,12.99
1694,605,9,1,8.99,8.99
1695,605,10,1,3.99,3.99
1696,605,44,1,28.42,28.42
1697,606,41,1,30.04,30.04
1698,606,1,1,14.99,14.99
1699,606,60,1,14.49,14.49
1700,607,15,1,42.5,42.5
